ARPU,CHURN,churn_binary
22.21,Yes,1
15.81,No,0
18.51,No,0
18.93,No,0
24.68,No,0
37.97,No,0
36.95,No,0
22.49,No,0
62.04,No,0
22.56,No,0
18.41,No,0
27.62,No,0
20.11,No,0
20.39,No,0
20.44,No,0
15.38,No,0
61.83,No,0
31.17,No,0
8.93,No,0
20.94,No,0
31.42,No,0
31.75,Yes,1
21.22,No,0
10.61,No,0
12.83,No,0
21.39,No,0
16.29,No,0
16.46,No,0
9.4,No,0
33.34,No,0
16.71,Yes,1
22.28,No,0
13.43,No,0
16.83,No,0
22.44,No,0
16.88,No,0
22.61,No,0
68.0,No,0
68.17,No,0
34.34,No,0
69.33,No,0
34.75,No,0
34.92,No,0
35.0,No,0
14.03,No,0
23.44,No,0
14.17,No,0
14.23,No,0
35.75,No,0
18.0,No,0
18.0,No,0
72.17,No,0
18.13,No,0
14.57,No,0
18.25,No,0
14.63,No,0
10.52,No,0
24.83,No,0
15.07,No,0
18.88,No,0
9.46,No,0
15.37,No,0
25.72,No,0
15.6,No,0
8.67,No,0
9.88,No,0
9.88,No,0
9.88,No,0
26.39,No,0
13.25,No,0
39.84,Yes,1
39.92,No,0
80.83,Yes,1
16.3,No,0
11.69,No,0
41.42,No,0
83.0,No,0
83.33,No,0
28.0,No,0
16.87,No,0
28.28,No,0
14.14,No,0
85.0,No,0
28.33,No,0
17.1,No,0
14.31,No,0
12.29,No,0
86.0,No,0
17.27,No,0
28.78,No,0
21.88,No,0
29.28,No,0
29.28,No,0
29.39,No,0
12.67,No,0
22.25,No,0
14.83,No,0
29.72,No,0
44.59,No,0
29.83,No,0
17.93,No,0
17.97,No,0
12.83,Yes,1
90.33,No,0
23.04,Yes,1
10.31,No,0
23.38,No,0
31.28,No,0
19.07,Yes,1
16.17,No,0
16.2,No,0
16.5,No,0
19.8,No,0
33.33,No,0
33.44,No,0
50.67,No,0
25.54,No,0
34.44,No,0
34.5,No,0
51.75,No,0
12.98,No,0
34.78,No,0
10.45,No,0
21.0,No,0
17.72,No,0
26.58,No,0
21.5,No,0
27.04,No,0
27.25,No,0
21.87,No,0
22.0,No,0
22.13,No,0
13.96,No,0
16.1,No,0
28.33,No,0
113.67,No,0
12.7,No,0
16.48,No,0
11.58,No,0
58.67,No,0
14.83,No,0
39.72,No,0
60.25,No,0
10.95,No,0
30.17,No,0
30.54,No,0
24.43,No,0
17.76,No,0
25.07,No,0
41.94,No,0
15.81,No,0
42.17,No,0
42.22,No,0
32.13,No,0
18.62,No,0
14.59,No,0
33.21,Yes,1
28.07,No,0
24.0,No,0
20.6,No,0
20.6,No,0
24.17,No,0
20.79,No,0
73.34,No,0
21.12,No,0
12.4,No,0
29.8,No,0
25.0,No,0
13.71,No,0
18.9,No,0
21.76,No,0
76.84,No,0
31.2,No,0
26.03,No,0
22.43,Yes,1
31.43,No,0
19.94,No,0
17.93,No,0
23.6,No,0
33.57,No,0
18.74,No,0
86.09,No,0
14.64,No,0
11.97,No,0
26.29,No,0
36.93,No,0
31.45,Yes,1
31.47,No,0
16.01,No,0
24.17,No,0
19.38,No,0
27.9,Yes,1
12.3,No,0
34.33,No,0
29.64,Yes,1
29.79,No,0
20.97,No,0
52.9,No,0
14.11,No,0
30.74,No,0
16.82,No,0
54.92,No,0
16.0,No,0
113.17,No,0
28.52,No,0
16.38,No,0
19.28,No,0
11.97,No,0
80.17,No,0
17.6,No,0
23.05,No,0
22.65,No,0
57.27,No,0
14.45,No,0
25.33,No,0
38.98,No,0
44.31,No,0
21.28,No,0
21.28,No,0
32.0,No,0
12.8,No,0
32.0,No,0
12.8,No,0
64.17,No,0
12.83,No,0
12.83,Yes,1
12.83,No,0
12.83,No,0
10.7,No,0
32.09,No,0
21.39,No,0
16.08,No,0
32.17,No,0
21.44,No,0
10.75,No,0
12.93,No,0
21.56,No,0
16.17,No,0
9.24,No,0
12.97,No,0
16.21,No,0
32.42,No,0
64.83,No,0
64.83,No,0
16.25,No,0
13.0,No,0
32.5,No,0
10.83,No,0
6.5,No,0
21.72,No,0
9.31,No,0
16.29,No,0
21.72,No,0
21.72,No,0
9.33,No,0
10.89,No,0
32.67,No,0
16.33,No,0
65.33,No,0
9.36,No,0
13.1,No,0
32.75,No,0
21.83,No,0
9.36,No,0
32.75,No,0
65.67,No,0
21.89,No,0
9.38,No,0
32.84,No,0
65.67,No,0
13.17,No,0
13.17,No,0
21.94,No,0
32.92,No,0
16.46,No,0
21.94,No,0
22.0,No,0
16.5,No,0
33.0,No,0
8.25,No,0
11.0,Yes,1
6.62,No,0
22.11,No,0
33.17,No,0
33.17,No,0
22.17,No,0
33.25,No,0
33.25,No,0
33.25,No,0
13.3,No,0
33.34,No,0
22.22,No,0
66.67,No,0
66.67,No,0
11.14,No,0
16.75,No,0
13.4,No,0
33.5,No,0
33.59,No,0
33.59,No,0
16.79,No,0
22.39,No,0
16.79,No,0
13.43,No,0
9.6,No,0
33.59,No,0
67.17,No,0
22.39,No,0
16.83,No,0
33.67,No,0
13.47,No,0
33.67,No,0
67.5,No,0
67.5,No,0
67.5,No,0
28.59,No,0
33.75,No,0
6.14,No,0
11.25,No,0
33.75,No,0
11.28,No,0
22.61,No,0
22.61,No,0
13.57,No,0
33.92,No,0
16.96,No,0
22.61,No,0
17.0,No,0
17.04,No,0
34.09,No,0
34.09,No,0
22.72,No,0
9.74,No,0
34.09,No,0
5.69,No,0
11.42,No,0
68.5,No,0
13.7,No,0
13.73,No,0
17.17,No,0
13.77,No,0
22.94,No,0
68.83,No,0
22.94,No,0
17.21,No,0
68.83,No,0
34.42,No,0
34.5,No,0
13.8,No,0
23.0,No,0
34.5,No,0
34.5,No,0
34.5,No,0
17.25,No,0
9.86,No,0
23.0,No,0
69.0,No,0
34.59,No,0
17.29,Yes,1
17.29,No,0
34.67,No,0
9.9,No,0
17.33,No,0
23.17,No,0
11.58,No,0
13.9,No,0
34.75,No,0
23.17,No,0
34.75,No,0
11.58,No,0
34.75,No,0
17.42,No,0
13.93,No,0
23.22,No,0
11.61,Yes,1
13.97,No,0
23.28,No,0
23.28,No,0
7.78,No,0
23.33,No,0
14.0,No,0
35.0,No,0
14.0,No,0
14.03,No,0
14.03,No,0
23.39,No,0
23.39,No,0
23.39,No,0
23.44,No,0
10.05,No,0
23.44,No,0
23.5,No,0
23.5,No,0
70.5,No,0
17.67,No,0
11.78,No,0
11.81,No,0
17.71,No,0
17.71,No,0
11.81,No,0
23.61,No,0
35.42,Yes,1
71.0,No,0
35.5,No,0
7.1,No,0
14.2,No,0
35.5,No,0
17.75,No,0
23.67,No,0
17.79,No,0
23.72,No,0
17.79,No,0
8.9,No,0
35.59,No,0
35.59,No,0
71.17,No,0
35.59,No,0
14.27,No,0
11.89,Yes,1
35.75,Yes,1
11.92,No,0
17.88,No,0
17.88,No,0
23.83,No,0
17.92,No,0
17.92,No,0
11.95,No,0
35.84,No,0
14.37,No,0
11.97,No,0
23.94,No,0
23.94,No,0
23.94,No,0
18.0,No,0
14.4,No,0
36.09,No,0
24.06,No,0
36.09,No,0
18.04,No,0
18.04,No,0
14.43,No,0
14.43,No,0
72.33,Yes,1
12.06,No,0
24.17,No,0
14.5,No,0
18.13,No,0
14.5,No,0
24.17,No,0
72.5,No,0
12.11,No,0
10.38,No,0
14.57,No,0
10.4,No,0
24.28,No,0
24.28,No,0
24.28,No,0
12.14,No,0
18.25,No,0
12.17,No,0
12.17,No,0
12.2,No,0
18.29,No,0
14.63,No,0
24.39,No,0
36.59,No,0
18.29,No,0
24.39,No,0
36.67,No,0
24.44,Yes,1
36.67,No,0
73.33,No,0
36.67,No,0
36.67,No,0
36.75,No,0
18.38,No,0
24.5,No,0
24.5,No,0
36.84,No,0
14.73,No,0
14.77,No,0
24.61,No,0
14.77,No,0
7.4,Yes,1
12.33,No,0
12.33,No,0
74.17,No,0
14.83,No,0
24.72,No,0
14.83,No,0
9.27,Yes,1
10.62,No,0
24.78,No,0
18.58,No,0
10.64,No,0
9.31,Yes,1
37.34,No,0
37.34,No,0
37.34,Yes,1
37.34,No,0
37.34,No,0
18.71,No,0
25.0,No,0
25.0,No,0
37.5,No,0
25.06,No,0
12.53,No,0
37.59,No,0
12.53,No,0
18.83,No,0
15.07,Yes,1
18.83,No,0
15.07,No,0
15.1,No,0
12.58,No,0
25.17,Yes,1
18.88,No,0
10.81,No,0
12.61,No,0
15.13,No,0
15.13,No,0
75.83,No,0
76.0,No,0
12.67,No,0
15.2,No,0
15.2,No,0
19.0,No,0
19.0,No,0
19.0,No,0
38.09,No,0
25.39,No,0
15.23,No,0
25.44,No,0
12.72,No,0
25.44,No,0
15.27,No,0
12.72,No,0
12.75,No,0
10.93,No,0
19.13,No,0
25.5,No,0
15.3,No,0
15.3,No,0
19.17,No,0
76.67,No,0
12.81,No,0
25.61,No,0
38.42,No,0
15.37,No,0
11.0,No,0
15.4,No,0
9.63,No,0
38.5,No,0
19.25,No,0
19.25,No,0
25.72,No,0
15.43,No,0
38.59,No,0
12.86,No,0
15.47,No,0
19.33,No,0
12.89,No,0
11.05,No,0
12.89,No,0
38.75,No,0
15.5,No,0
11.1,No,0
12.95,No,0
25.89,No,0
19.42,No,0
19.42,No,0
12.95,No,0
19.46,No,0
19.46,No,0
15.63,No,0
13.03,No,0
13.03,No,0
26.06,No,0
15.67,No,0
15.67,No,0
13.06,No,0
11.19,No,0
15.67,No,0
26.17,No,0
26.17,No,0
15.7,No,0
78.5,No,0
15.73,No,0
19.67,No,0
19.67,No,0
26.22,No,0
13.14,No,0
39.5,No,0
26.33,No,0
13.2,No,0
19.79,No,0
15.83,No,0
13.2,No,0
19.79,No,0
15.83,Yes,1
19.79,No,0
13.22,No,0
9.92,No,0
26.44,No,0
39.67,No,0
19.83,No,0
79.33,No,0
26.44,No,0
15.87,No,0
15.9,No,0
15.9,No,0
13.25,No,0
26.5,No,0
13.25,No,0
19.88,No,0
15.9,No,0
39.84,No,0
13.28,No,0
26.56,No,0
19.92,No,0
15.97,No,0
8.87,No,0
26.61,No,0
26.67,No,0
20.0,No,0
10.02,No,0
26.78,No,0
80.33,No,0
20.08,No,0
11.48,No,0
40.17,No,0
16.1,No,0
40.25,No,0
10.06,No,0
20.13,No,0
26.83,No,0
16.13,No,0
20.25,No,0
20.25,No,0
16.2,No,0
40.59,No,0
20.29,No,0
11.6,No,0
40.67,No,0
27.11,No,0
81.33,No,0
11.64,No,0
10.19,No,0
16.3,No,0
16.3,No,0
20.42,No,0
27.22,No,0
27.22,No,0
13.64,No,0
27.28,No,0
20.5,No,0
27.33,No,0
27.33,No,0
41.0,No,0
41.0,No,0
20.5,No,0
82.17,No,0
11.74,No,0
20.54,No,0
27.39,No,0
27.44,Yes,1
41.17,No,0
10.29,No,0
41.25,No,0
20.63,No,0
16.5,No,0
11.79,No,0
20.63,No,0
20.67,No,0
20.67,No,0
20.67,No,0
27.56,No,0
27.56,Yes,1
13.81,No,0
20.71,No,0
27.61,No,0
20.71,Yes,1
20.75,No,0
41.5,No,0
27.72,Yes,1
27.72,No,0
83.17,No,0
16.67,No,0
27.78,No,0
20.83,Yes,1
27.78,Yes,1
83.33,No,0
10.44,No,0
11.93,No,0
27.83,No,0
16.7,No,0
10.44,No,0
27.83,No,0
41.84,No,0
16.73,No,0
16.73,No,0
10.46,No,0
41.84,No,0
20.92,No,0
11.98,No,0
16.77,No,0
12.0,No,0
42.0,No,0
16.8,No,0
14.03,No,0
16.83,No,0
16.83,No,0
9.35,No,0
21.08,No,0
28.11,No,0
28.11,No,0
14.06,No,0
28.17,No,0
9.39,No,0
14.08,No,0
12.1,Yes,1
16.93,No,0
28.22,No,0
16.93,No,0
28.22,No,0
21.17,No,0
42.4,Yes,1
21.21,No,0
28.28,No,0
42.42,No,0
21.25,No,0
42.59,No,0
28.4,No,0
42.67,No,0
10.67,No,0
28.44,Yes,1
12.21,No,0
28.5,No,0
17.13,Yes,1
17.17,No,0
12.26,No,0
21.46,No,0
12.26,No,0
14.31,No,0
14.31,No,0
12.29,No,0
43.0,No,0
21.5,No,0
21.58,No,0
28.78,No,0
17.3,No,0
12.38,No,0
17.33,No,0
28.89,No,0
17.37,No,0
17.37,No,0
17.37,No,0
9.65,No,0
17.37,No,0
21.71,No,0
43.5,No,0
21.79,No,0
21.79,No,0
9.69,Yes,1
17.47,No,0
17.47,No,0
17.5,No,0
87.67,No,0
43.84,No,0
21.92,No,0
12.52,No,0
29.22,No,0
17.57,No,0
21.96,No,0
14.64,No,0
43.92,No,0
29.33,No,0
29.33,Yes,1
29.33,Yes,1
29.33,No,0
22.0,No,0
14.67,No,0
88.0,No,0
22.04,No,0
12.6,No,0
12.62,No,0
44.17,No,0
44.17,No,0
12.64,No,0
14.75,No,0
17.7,No,0
29.56,Yes,1
29.56,No,0
17.73,No,0
22.17,No,0
17.73,No,0
29.56,No,0
88.83,Yes,1
17.77,No,0
12.69,Yes,1
29.61,No,0
44.5,No,0
12.74,No,0
12.74,No,0
17.83,No,0
89.17,No,0
16.39,No,0
29.78,No,0
89.33,No,0
14.89,No,0
14.89,No,0
44.75,No,0
44.75,No,0
17.9,No,0
17.9,No,0
17.93,No,0
11.21,No,0
9.98,No,0
22.46,No,0
22.5,No,0
15.0,No,0
18.0,No,0
18.0,No,0
15.0,No,0
45.0,No,0
15.03,No,0
12.9,No,0
18.07,No,0
30.11,No,0
30.17,No,0
22.63,No,0
12.95,No,0
30.22,No,0
22.71,No,0
30.28,No,0
11.38,No,0
22.75,No,0
30.39,No,0
11.4,No,0
45.67,No,0
91.33,No,0
22.83,No,0
15.25,No,0
18.3,No,0
10.19,No,0
22.92,No,0
15.28,No,0
18.33,No,0
13.12,No,0
91.83,Yes,1
15.31,No,0
15.33,No,0
15.33,No,0
23.0,No,0
18.4,No,0
13.17,No,0
23.04,No,0
30.72,No,0
9.23,No,0
13.21,No,0
13.21,No,0
23.13,No,0
15.42,No,0
30.89,No,0
18.53,No,0
23.17,No,0
23.21,No,0
23.25,No,0
15.5,No,0
18.63,No,0
15.53,No,0
18.63,No,0
13.31,No,0
23.33,No,0
46.67,No,0
13.33,Yes,1
23.33,No,0
7.18,No,0
13.36,No,0
46.75,No,0
18.7,No,0
31.17,No,0
46.92,No,0
18.83,No,0
23.58,No,0
31.44,No,0
11.79,No,0
23.63,No,0
31.5,No,0
15.78,No,0
18.93,No,0
11.83,No,0
15.78,No,0
31.56,No,0
18.93,No,0
13.52,No,0
31.56,No,0
23.67,No,0
18.97,No,0
31.61,No,0
31.61,No,0
23.71,No,0
13.55,No,0
47.5,No,0
31.72,No,0
31.72,No,0
10.57,No,0
23.79,No,0
15.86,No,0
11.9,Yes,1
11.9,No,0
19.03,No,0
13.62,No,0
19.07,No,0
47.75,No,0
31.83,No,0
31.83,Yes,1
23.88,No,0
19.13,No,0
31.89,No,0
10.63,No,0
13.69,No,0
13.69,No,0
13.69,No,0
24.0,No,0
96.0,No,0
96.17,No,0
19.23,No,0
16.03,No,0
16.06,No,0
12.04,No,0
32.11,No,0
19.27,No,0
24.08,No,0
8.03,No,0
32.17,No,0
16.11,No,0
19.33,No,0
48.34,No,0
96.67,No,0
16.14,No,0
10.76,No,0
19.4,No,0
16.17,No,0
48.5,No,0
48.5,Yes,1
13.88,No,0
97.17,No,0
97.17,No,0
19.47,No,0
13.9,No,0
48.75,No,0
19.5,No,0
97.5,No,0
24.38,No,0
9.77,No,0
13.95,No,0
13.95,No,0
13.95,No,0
13.95,No,0
16.31,No,0
13.98,No,0
13.98,No,0
19.6,No,0
19.6,Yes,1
32.67,No,0
24.5,No,0
14.05,Yes,1
16.39,No,0
19.67,No,0
16.39,No,0
24.63,No,0
19.7,No,0
19.73,No,0
12.33,No,0
19.73,No,0
14.1,No,0
98.67,No,0
24.71,No,0
12.38,No,0
24.75,No,0
49.5,No,0
19.8,No,0
24.75,No,0
9.92,No,0
7.63,No,0
24.79,No,0
14.17,No,0
12.44,No,0
49.84,No,0
19.93,No,0
24.96,No,0
16.64,No,0
10.0,Yes,1
25.04,No,0
33.39,No,0
7.71,No,0
33.5,No,0
100.5,No,0
14.36,No,0
14.38,No,0
20.13,No,0
16.78,Yes,1
33.56,No,0
14.4,No,0
20.2,No,0
101.0,No,0
16.83,No,0
20.2,No,0
50.5,No,0
101.17,Yes,1
33.72,No,0
50.67,Yes,1
20.27,No,0
16.89,No,0
20.3,No,0
25.38,No,0
12.71,No,0
33.89,No,0
33.89,No,0
16.97,No,0
50.92,No,0
14.57,No,0
11.33,Yes,1
51.0,No,0
34.06,No,0
14.6,No,0
34.06,No,0
12.79,No,0
10.23,Yes,1
25.63,No,0
20.5,No,0
14.67,No,0
14.67,No,0
25.71,No,0
25.71,Yes,1
51.42,No,0
20.57,No,0
25.79,No,0
34.39,No,0
34.39,No,0
17.2,No,0
20.67,No,0
25.83,Yes,1
17.22,No,0
25.88,No,0
103.67,No,0
34.56,No,0
20.73,No,0
17.28,No,0
26.0,No,0
34.67,No,0
26.04,No,0
34.72,No,0
17.36,No,0
17.36,No,0
14.9,No,0
104.67,No,0
13.08,No,0
14.98,Yes,1
35.0,No,0
35.0,No,0
21.03,No,0
26.29,No,0
26.29,Yes,1
17.56,No,0
52.67,No,0
26.33,No,0
105.5,No,0
105.5,No,0
35.17,No,0
10.57,No,0
21.13,No,0
11.74,No,0
52.92,No,0
35.28,No,0
53.0,No,0
26.5,Yes,1
26.5,No,0
26.54,No,0
15.17,No,0
21.23,No,0
17.72,No,0
21.27,No,0
17.72,No,0
106.33,No,0
15.21,No,0
21.3,No,0
35.56,No,0
17.78,Yes,1
15.24,No,0
17.81,No,0
15.26,No,0
26.71,No,0
26.71,No,0
13.35,No,0
21.4,No,0
17.83,No,0
53.59,No,0
53.59,No,0
21.47,No,0
17.92,No,0
107.5,No,0
21.53,No,0
21.53,No,0
26.96,No,0
21.6,No,0
27.0,No,0
108.0,No,0
36.06,No,0
108.33,No,0
15.48,No,0
54.17,No,0
27.13,No,0
18.11,No,0
36.28,No,0
27.21,No,0
18.14,No,0
15.55,No,0
27.25,No,0
15.62,No,0
12.15,No,0
27.33,No,0
18.22,No,0
54.67,No,0
54.67,No,0
27.46,No,0
18.31,No,0
27.5,No,0
22.0,No,0
18.33,No,0
110.17,No,0
110.17,No,0
16.83,No,0
27.63,No,0
22.13,No,0
36.94,No,0
18.47,No,0
18.5,No,0
55.5,No,0
22.2,No,0
27.79,No,0
111.17,No,0
37.06,No,0
6.0,No,0
18.56,No,0
11.15,No,0
11.15,No,0
9.31,No,0
27.92,No,0
27.92,No,0
13.98,Yes,1
16.0,No,0
56.09,No,0
22.43,No,0
14.02,No,0
28.04,No,0
18.7,No,0
12.48,No,0
18.72,No,0
14.08,No,0
18.78,No,0
11.27,No,0
28.25,No,0
22.6,No,0
37.72,No,0
28.29,No,0
18.86,No,0
113.17,No,0
22.63,No,0
28.33,No,0
9.44,Yes,1
12.61,No,0
18.95,No,0
16.24,No,0
16.26,No,0
22.8,No,0
10.36,No,0
19.03,No,0
19.06,No,0
57.25,No,0
12.72,No,0
28.63,No,0
22.9,No,0
22.93,No,0
38.22,No,0
16.38,No,0
19.14,No,0
38.33,No,0
23.0,No,0
38.33,Yes,1
23.03,No,0
28.79,No,0
10.48,No,0
16.52,No,0
10.53,No,0
29.0,Yes,1
23.2,No,0
38.67,No,0
38.72,No,0
18.92,No,0
8.3,Yes,1
19.39,No,0
29.08,No,0
14.54,No,0
29.13,No,0
16.69,No,0
29.21,No,0
29.21,No,0
19.47,Yes,1
29.21,No,0
29.25,No,0
23.43,No,0
23.43,No,0
23.47,No,0
39.11,No,0
23.47,No,0
23.5,No,0
14.71,No,0
23.53,No,0
19.61,No,0
58.92,No,0
29.46,No,0
16.83,No,0
37.17,No,0
19.64,No,0
59.09,No,0
13.13,No,0
29.58,No,0
19.75,No,0
23.7,No,0
29.67,No,0
23.77,Yes,1
14.88,No,0
29.83,No,0
23.87,No,0
39.78,No,0
23.87,No,0
23.9,No,0
39.89,No,0
23.97,No,0
40.0,No,0
24.0,No,0
20.03,No,0
40.06,No,0
12.02,No,0
17.19,No,0
13.37,No,0
30.08,No,0
24.17,No,0
24.2,No,0
20.17,No,0
17.29,Yes,1
17.29,No,0
17.33,No,0
40.44,No,0
15.19,No,0
30.38,No,0
17.38,No,0
24.33,No,0
30.42,No,0
24.37,No,0
17.43,No,0
40.78,No,0
20.39,No,0
30.58,Yes,1
20.42,No,0
40.83,No,0
30.67,No,0
30.67,No,0
24.53,Yes,1
30.71,No,0
30.75,No,0
20.5,No,0
61.5,No,0
30.75,No,0
15.42,No,0
41.17,No,0
24.73,No,0
24.73,No,0
20.61,No,0
24.77,Yes,1
20.67,No,0
24.8,No,0
62.0,No,0
17.74,No,0
20.7,Yes,1
31.13,No,0
12.45,No,0
13.85,No,0
17.83,Yes,1
24.97,No,0
25.0,No,0
13.89,No,0
25.03,No,0
125.17,No,0
25.03,No,0
20.86,No,0
17.9,Yes,1
20.92,No,0
15.73,No,0
12.58,Yes,1
21.0,No,0
18.02,No,0
42.06,No,0
18.02,No,0
11.48,No,0
9.73,Yes,1
10.54,No,0
31.71,No,0
25.37,No,0
15.85,No,0
12.73,No,0
18.19,No,0
31.88,No,0
25.53,No,0
127.67,No,0
32.0,No,0
25.6,No,0
32.0,No,0
21.36,No,0
18.31,No,0
18.31,No,0
21.36,No,0
5.84,Yes,1
16.06,No,0
42.83,No,0
128.67,No,0
43.0,No,0
21.5,No,0
25.9,No,0
32.46,No,0
14.43,No,0
12.98,No,0
18.57,No,0
26.0,No,0
26.0,No,0
32.54,No,0
10.86,No,0
43.44,No,0
65.25,No,0
13.07,No,0
18.67,No,0
16.33,No,0
65.42,No,0
26.17,No,0
21.83,No,0
21.83,No,0
21.83,No,0
11.92,No,0
18.74,No,0
21.89,No,0
43.78,No,0
32.92,No,0
16.46,No,0
26.37,No,0
44.06,No,0
132.33,No,0
33.13,No,0
26.5,No,0
13.25,No,0
16.56,No,0
26.53,No,0
22.11,No,0
10.22,No,0
16.65,No,0
13.33,Yes,1
44.5,No,0
11.13,No,0
19.1,No,0
33.46,No,0
13.4,No,0
13.4,No,0
9.57,No,0
33.5,No,0
13.45,No,0
11.21,No,0
22.47,No,0
22.47,No,0
33.71,No,0
33.75,No,0
33.79,No,0
33.79,No,0
45.11,No,0
19.38,No,0
13.57,No,0
22.64,No,0
22.64,Yes,1
33.96,No,0
22.64,No,0
45.33,No,0
19.43,No,0
27.2,No,0
10.47,Yes,1
45.44,No,0
22.72,No,0
13.65,No,0
27.3,No,0
27.33,No,0
22.78,No,0
19.57,No,0
12.47,No,0
22.86,Yes,1
137.17,No,0
45.78,No,0
22.89,No,0
22.89,No,0
17.19,No,0
12.5,No,0
34.38,No,0
34.42,No,0
45.94,No,0
45.94,No,0
17.23,No,0
13.8,No,0
34.5,No,0
12.55,No,0
12.56,No,0
34.54,No,0
27.67,No,0
46.17,No,0
34.67,No,0
34.67,No,0
11.6,No,0
34.79,No,0
15.46,No,0
15.48,No,0
27.87,No,0
17.44,No,0
27.93,Yes,1
23.28,No,0
10.76,No,0
70.25,No,0
70.42,No,0
28.17,No,0
23.47,No,0
14.1,No,0
17.63,No,0
23.5,No,0
23.53,No,0
23.53,No,0
28.27,Yes,1
47.11,No,0
20.21,No,0
35.38,Yes,1
35.38,No,0
15.72,No,0
20.24,No,0
28.33,No,0
17.71,No,0
15.76,No,0
14.18,No,0
11.85,No,0
35.54,No,0
12.94,No,0
28.5,No,0
71.34,No,0
15.91,No,0
15.91,No,0
28.67,No,0
23.89,No,0
20.5,No,0
13.06,Yes,1
20.55,No,0
23.97,No,0
24.0,No,0
28.8,No,0
28.83,No,0
18.06,No,0
48.22,No,0
14.48,No,0
16.09,No,0
48.33,No,0
48.44,No,0
24.36,No,0
16.24,No,0
24.39,No,0
48.83,No,0
13.32,No,0
20.93,No,0
20.98,No,0
13.35,No,0
14.72,Yes,1
36.83,No,0
29.53,No,0
36.96,No,0
37.0,No,0
29.6,No,0
24.67,No,0
148.17,No,0
24.72,No,0
12.36,No,0
24.72,No,0
21.26,No,0
37.38,No,0
18.71,No,0
37.42,No,0
37.42,No,0
16.63,No,0
21.4,No,0
10.71,No,0
12.51,No,0
30.1,No,0
75.42,No,0
30.17,No,0
37.75,No,0
50.39,No,0
37.79,No,0
18.96,No,0
30.33,No,0
37.92,No,0
25.33,No,0
30.4,No,0
76.17,Yes,1
25.42,No,0
13.86,No,0
25.42,No,0
10.91,Yes,1
30.63,No,0
25.56,No,0
25.58,No,0
76.75,No,0
51.17,Yes,1
25.61,No,0
51.22,No,0
38.5,No,0
9.64,No,0
15.43,No,0
38.58,No,0
15.45,No,0
22.07,No,0
22.07,No,0
51.56,No,0
38.71,No,0
11.91,No,0
30.97,No,0
17.2,No,0
14.08,No,0
155.0,No,0
31.13,No,0
26.0,No,0
22.36,No,0
22.4,No,0
19.6,No,0
19.63,No,0
26.2,No,0
11.24,No,0
26.25,No,0
39.38,No,0
11.25,No,0
19.71,No,0
39.58,No,0
26.39,No,0
14.41,No,0
26.45,Yes,1
22.67,No,0
31.8,No,0
26.53,No,0
15.92,No,0
17.72,No,0
39.96,No,0
22.83,No,0
79.92,No,0
11.44,No,0
40.04,No,0
32.07,Yes,1
10.7,No,0
22.95,No,0
13.4,No,0
17.89,No,0
23.02,No,0
80.67,No,0
20.17,No,0
26.95,No,0
12.45,No,0
40.54,No,0
20.29,No,0
40.63,No,0
54.17,No,0
23.24,No,0
32.57,No,0
23.58,No,0
23.33,No,0
164.0,No,0
41.04,No,0
41.04,No,0
27.39,No,0
23.5,No,0
23.5,No,0
20.56,No,0
16.45,No,0
41.13,No,0
54.89,No,0
23.52,No,0
23.55,No,0
9.16,No,0
41.29,No,0
23.6,No,0
41.29,No,0
33.03,No,0
18.35,No,0
20.71,No,0
33.17,No,0
18.67,No,0
27.72,No,0
55.5,No,0
23.86,No,0
27.89,No,0
18.63,No,0
18.65,No,0
24.02,No,0
21.06,No,0
24.1,No,0
18.74,No,0
28.11,No,0
21.13,No,0
56.44,No,0
28.36,No,0
21.29,No,0
14.25,No,0
11.4,No,0
57.0,No,0
9.51,Yes,1
19.07,No,0
34.33,No,0
21.5,No,0
43.0,No,0
14.36,No,0
43.13,No,0
17.28,No,0
10.81,No,0
57.72,No,0
34.67,No,0
34.73,No,0
174.33,No,0
10.26,No,0
29.08,No,0
12.5,Yes,1
25.19,No,0
35.27,No,0
35.3,No,0
17.67,No,0
35.37,No,0
44.38,Yes,1
19.76,No,0
17.8,No,0
29.67,No,0
59.39,No,0
22.29,Yes,1
19.83,No,0
35.7,Yes,1
16.23,No,0
17.87,No,0
19.87,No,0
29.81,No,0
25.57,No,0
59.67,No,0
19.91,No,0
25.6,No,0
36.03,No,0
31.33,No,0
30.06,No,0
90.34,No,0
15.1,No,0
9.07,No,0
18.13,No,0
11.33,No,0
20.17,No,0
181.83,Yes,1
182.33,No,0
30.42,No,0
22.85,No,0
16.67,No,0
9.68,No,0
26.26,No,0
92.0,No,0
16.74,No,0
15.35,No,0
20.48,No,0
46.17,No,0
46.21,No,0
37.0,No,0
46.38,No,0
26.5,No,0
15.47,No,0
62.0,No,0
23.35,No,0
31.2,Yes,1
46.79,No,0
188.17,No,0
37.77,No,0
26.98,No,0
94.5,No,0
21.0,No,0
31.53,Yes,1
37.87,No,0
21.13,No,0
12.68,No,0
31.78,No,0
31.81,No,0
38.2,No,0
47.79,No,0
95.75,No,0
31.92,No,0
32.11,No,0
21.5,No,0
19.4,No,0
12.96,No,0
64.89,No,0
10.83,No,0
16.26,No,0
27.88,No,0
19.58,No,0
19.58,No,0
17.83,No,0
17.91,No,0
49.42,No,0
24.75,No,0
49.63,No,0
19.87,No,0
33.14,Yes,1
15.35,No,0
