TotalRevenue,CHURN,churn_binary
488.33,No,0
488.67,No,0
488.67,Yes,1
490.17,No,0
491.67,No,0
492.17,No,0
493.5,No,0
493.67,No,0
493.83,No,0
494.67,No,0
496.33,No,0
496.33,No,0
497.0,No,0
497.17,No,0
60.33,No,0
61.17,No,0
61.33,No,0
61.5,No,0
61.83,No,0
62.33,No,0
62.5,No,0
62.83,No,0
62.83,No,0
63.5,Yes,1
63.67,No,0
63.67,No,0
64.17,No,0
64.17,No,0
65.17,No,0
65.83,No,0
65.83,No,0
66.67,No,0
66.83,Yes,1
66.83,No,0
67.17,No,0
67.33,No,0
67.33,No,0
67.5,No,0
67.83,No,0
68.0,No,0
68.17,No,0
68.67,No,0
69.33,No,0
69.5,No,0
69.83,No,0
70.0,No,0
70.17,No,0
70.33,No,0
70.83,No,0
71.17,No,0
71.5,No,0
72.0,No,0
72.0,No,0
72.17,No,0
72.5,No,0
72.83,No,0
73.0,No,0
73.17,No,0
73.67,No,0
74.5,No,0
75.33,No,0
75.5,No,0
75.67,No,0
76.83,No,0
77.17,No,0
78.0,No,0
78.0,No,0
79.0,No,0
79.0,No,0
79.0,No,0
79.17,No,0
79.5,No,0
79.67,Yes,1
79.83,No,0
80.83,Yes,1
81.5,No,0
81.83,No,0
82.83,No,0
83.0,No,0
83.33,No,0
84.0,No,0
84.33,No,0
84.83,No,0
84.83,No,0
85.0,No,0
85.0,No,0
85.5,No,0
85.83,No,0
86.0,No,0
86.0,No,0
86.33,No,0
86.33,No,0
87.5,No,0
87.83,No,0
87.83,No,0
88.17,No,0
88.67,No,0
89.0,No,0
89.0,No,0
89.17,No,0
89.17,No,0
89.5,No,0
89.67,No,0
89.83,No,0
89.83,Yes,1
90.33,No,0
92.17,Yes,1
92.83,No,0
93.5,No,0
93.83,No,0
95.33,Yes,1
97.0,No,0
97.17,No,0
99.0,No,0
99.0,No,0
100.0,No,0
100.33,No,0
101.33,No,0
102.17,No,0
103.33,No,0
103.5,No,0
103.5,No,0
103.83,No,0
104.33,No,0
104.5,No,0
105.0,No,0
106.33,No,0
106.33,No,0
107.5,No,0
108.17,No,0
109.0,No,0
109.33,No,0
110.0,No,0
110.67,No,0
111.67,No,0
112.67,No,0
113.33,No,0
113.67,No,0
114.33,No,0
115.33,No,0
115.83,No,0
117.33,No,0
118.67,No,0
119.17,No,0
120.5,No,0
120.5,No,0
120.67,No,0
122.17,No,0
122.17,No,0
124.33,No,0
125.33,No,0
125.83,No,0
126.5,No,0
126.5,No,0
126.67,No,0
128.5,No,0
130.33,No,0
131.33,No,0
132.83,Yes,1
140.33,No,0
144.0,No,0
144.17,No,0
144.17,No,0
145.0,No,0
145.5,No,0
146.67,No,0
147.83,No,0
148.83,No,0
149.0,No,0
150.0,No,0
150.83,No,0
151.17,No,0
152.33,No,0
153.67,No,0
156.0,No,0
156.17,No,0
157.0,Yes,1
157.17,No,0
159.5,No,0
161.33,No,0
165.17,No,0
167.83,No,0
168.67,No,0
172.17,No,0
175.67,No,0
179.5,No,0
184.0,No,0
184.67,No,0
188.67,Yes,1
188.83,No,0
192.17,No,0
193.33,No,0
193.83,No,0
195.33,Yes,1
196.83,No,0
206.0,No,0
207.5,Yes,1
208.5,No,0
209.67,No,0
211.6,No,0
211.67,No,0
215.17,No,0
218.67,No,0
219.67,No,0
220.33,No,0
226.33,No,0
228.17,No,0
229.33,No,0
231.33,No,0
239.33,No,0
240.5,No,0
246.33,No,0
253.5,No,0
271.83,No,0
286.33,No,0
289.0,No,0
329.33,No,0
389.83,No,0
398.83,No,0
63.83,No,0
63.83,No,0
64.0,No,0
64.0,No,0
64.0,No,0
64.0,No,0
64.17,No,0
64.17,No,0
64.17,Yes,1
64.17,No,0
64.17,No,0
64.17,No,0
64.17,No,0
64.17,No,0
64.33,No,0
64.33,No,0
64.33,No,0
64.5,No,0
64.67,No,0
64.67,No,0
64.67,No,0
64.67,No,0
64.83,No,0
64.83,No,0
64.83,No,0
64.83,No,0
64.83,No,0
65.0,No,0
65.0,No,0
65.0,No,0
65.0,No,0
65.0,No,0
65.17,No,0
65.17,No,0
65.17,No,0
65.17,No,0
65.17,No,0
65.33,No,0
65.33,No,0
65.33,No,0
65.33,No,0
65.33,No,0
65.5,No,0
65.5,No,0
65.5,No,0
65.5,No,0
65.5,No,0
65.5,No,0
65.67,No,0
65.67,No,0
65.67,No,0
65.67,No,0
65.67,No,0
65.83,No,0
65.83,No,0
65.83,No,0
65.83,No,0
65.83,No,0
65.83,No,0
66.0,No,0
66.0,No,0
66.0,No,0
66.0,No,0
66.0,Yes,1
66.17,No,0
66.33,No,0
66.33,No,0
66.33,No,0
66.5,No,0
66.5,No,0
66.5,No,0
66.5,No,0
66.5,No,0
66.67,No,0
66.67,No,0
66.67,No,0
66.67,No,0
66.83,No,0
67.0,No,0
67.0,No,0
67.0,No,0
67.17,No,0
67.17,No,0
67.17,No,0
67.17,No,0
67.17,No,0
67.17,No,0
67.17,No,0
67.17,No,0
67.17,No,0
67.17,No,0
67.33,No,0
67.33,No,0
67.33,No,0
67.33,No,0
67.5,No,0
67.5,No,0
67.5,No,0
67.5,No,0
67.5,No,0
67.5,No,0
67.5,No,0
67.5,No,0
67.67,No,0
67.83,No,0
67.83,No,0
67.83,No,0
67.83,No,0
67.83,No,0
67.83,No,0
68.0,No,0
68.17,No,0
68.17,No,0
68.17,No,0
68.17,No,0
68.17,No,0
68.17,No,0
68.33,No,0
68.5,No,0
68.5,No,0
68.5,No,0
68.67,No,0
68.67,No,0
68.83,No,0
68.83,No,0
68.83,No,0
68.83,No,0
68.83,No,0
68.83,No,0
68.83,No,0
69.0,No,0
69.0,No,0
69.0,No,0
69.0,No,0
69.0,No,0
69.0,No,0
69.0,No,0
69.0,No,0
69.0,No,0
69.0,No,0
69.17,No,0
69.17,Yes,1
69.17,No,0
69.33,No,0
69.33,No,0
69.33,No,0
69.5,No,0
69.5,No,0
69.5,No,0
69.5,No,0
69.5,No,0
69.5,No,0
69.5,No,0
69.5,No,0
69.67,No,0
69.67,No,0
69.67,No,0
69.67,Yes,1
69.83,No,0
69.83,No,0
69.83,No,0
70.0,No,0
70.0,No,0
70.0,No,0
70.0,No,0
70.0,No,0
70.17,No,0
70.17,No,0
70.17,No,0
70.17,No,0
70.17,No,0
70.33,No,0
70.33,No,0
70.33,No,0
70.5,No,0
70.5,No,0
70.5,No,0
70.67,No,0
70.67,No,0
70.83,No,0
70.83,No,0
70.83,No,0
70.83,No,0
70.83,No,0
70.83,Yes,1
71.0,No,0
71.0,No,0
71.0,No,0
71.0,No,0
71.0,No,0
71.0,No,0
71.0,No,0
71.17,No,0
71.17,No,0
71.17,No,0
71.17,No,0
71.17,No,0
71.17,No,0
71.17,No,0
71.17,No,0
71.33,No,0
71.33,Yes,1
71.5,Yes,1
71.5,No,0
71.5,No,0
71.5,No,0
71.5,No,0
71.67,No,0
71.67,No,0
71.67,No,0
71.67,No,0
71.83,No,0
71.83,No,0
71.83,No,0
71.83,No,0
71.83,No,0
72.0,No,0
72.0,No,0
72.17,No,0
72.17,No,0
72.17,No,0
72.17,No,0
72.17,No,0
72.17,No,0
72.17,No,0
72.33,Yes,1
72.33,No,0
72.5,No,0
72.5,No,0
72.5,No,0
72.5,No,0
72.5,No,0
72.5,No,0
72.67,No,0
72.67,No,0
72.83,No,0
72.83,No,0
72.83,No,0
72.83,No,0
72.83,No,0
72.83,No,0
73.0,No,0
73.0,No,0
73.0,No,0
73.17,No,0
73.17,No,0
73.17,No,0
73.17,No,0
73.17,No,0
73.17,No,0
73.17,No,0
73.33,No,0
73.33,Yes,1
73.33,No,0
73.33,No,0
73.33,No,0
73.33,No,0
73.5,No,0
73.5,No,0
73.5,No,0
73.5,No,0
73.67,No,0
73.67,No,0
73.83,No,0
73.83,No,0
73.83,No,0
74.0,Yes,1
74.0,No,0
74.0,No,0
74.17,No,0
74.17,No,0
74.17,No,0
74.17,No,0
74.17,Yes,1
74.33,No,0
74.33,No,0
74.33,No,0
74.5,No,0
74.5,Yes,1
74.67,No,0
74.67,No,0
74.67,Yes,1
74.67,No,0
74.67,No,0
74.83,No,0
75.0,No,0
75.0,No,0
75.0,No,0
75.17,No,0
75.17,No,0
75.17,No,0
75.17,No,0
75.33,No,0
75.33,Yes,1
75.33,No,0
75.33,No,0
75.5,No,0
75.5,No,0
75.5,Yes,1
75.5,No,0
75.67,No,0
75.67,No,0
75.67,No,0
75.67,No,0
75.83,No,0
76.0,No,0
76.0,No,0
76.0,No,0
76.0,No,0
76.0,No,0
76.0,No,0
76.0,No,0
76.17,No,0
76.17,No,0
76.17,No,0
76.33,No,0
76.33,No,0
76.33,No,0
76.33,No,0
76.33,No,0
76.5,No,0
76.5,No,0
76.5,No,0
76.5,No,0
76.5,No,0
76.5,No,0
76.67,No,0
76.67,No,0
76.83,No,0
76.83,No,0
76.83,No,0
76.83,No,0
77.0,No,0
77.0,No,0
77.0,No,0
77.0,No,0
77.0,No,0
77.0,No,0
77.17,No,0
77.17,No,0
77.17,No,0
77.17,No,0
77.33,No,0
77.33,No,0
77.33,No,0
77.33,No,0
77.33,No,0
77.5,No,0
77.5,No,0
77.67,No,0
77.67,No,0
77.67,No,0
77.67,No,0
77.67,No,0
77.67,No,0
77.83,No,0
77.83,No,0
78.17,No,0
78.17,No,0
78.17,No,0
78.17,No,0
78.33,No,0
78.33,No,0
78.33,No,0
78.33,No,0
78.33,No,0
78.5,No,0
78.5,No,0
78.5,No,0
78.5,No,0
78.67,No,0
78.67,No,0
78.67,No,0
78.67,No,0
78.83,No,0
79.0,No,0
79.0,No,0
79.17,No,0
79.17,No,0
79.17,No,0
79.17,No,0
79.17,No,0
79.17,Yes,1
79.17,No,0
79.33,No,0
79.33,No,0
79.33,No,0
79.33,No,0
79.33,No,0
79.33,No,0
79.33,No,0
79.33,No,0
79.5,No,0
79.5,No,0
79.5,No,0
79.5,No,0
79.5,No,0
79.5,No,0
79.5,No,0
79.67,No,0
79.67,No,0
79.67,No,0
79.67,No,0
79.83,No,0
79.83,No,0
79.83,No,0
80.0,No,0
80.0,No,0
80.17,No,0
80.33,No,0
80.33,No,0
80.33,No,0
80.33,No,0
80.33,No,0
80.5,No,0
80.5,No,0
80.5,No,0
80.5,No,0
80.5,No,0
80.67,No,0
81.0,No,0
81.0,No,0
81.0,No,0
81.17,No,0
81.17,No,0
81.17,No,0
81.33,No,0
81.33,No,0
81.33,No,0
81.5,No,0
81.5,No,0
81.5,No,0
81.5,No,0
81.67,No,0
81.67,No,0
81.67,No,0
81.83,No,0
81.83,No,0
82.0,No,0
82.0,No,0
82.0,No,0
82.0,No,0
82.0,No,0
82.0,No,0
82.17,No,0
82.17,No,0
82.17,No,0
82.17,No,0
82.33,Yes,1
82.33,No,0
82.33,No,0
82.5,No,0
82.5,No,0
82.5,No,0
82.5,No,0
82.5,No,0
82.67,No,0
82.67,No,0
82.67,No,0
82.67,No,0
82.67,Yes,1
82.83,No,0
82.83,No,0
82.83,No,0
82.83,Yes,1
83.0,No,0
83.0,No,0
83.17,Yes,1
83.17,No,0
83.17,No,0
83.33,No,0
83.33,No,0
83.33,Yes,1
83.33,Yes,1
83.33,No,0
83.5,No,0
83.5,No,0
83.5,No,0
83.5,No,0
83.5,No,0
83.5,No,0
83.67,No,0
83.67,No,0
83.67,No,0
83.67,No,0
83.67,No,0
83.67,No,0
83.83,No,0
83.83,No,0
84.0,No,0
84.0,No,0
84.0,No,0
84.17,No,0
84.17,No,0
84.17,No,0
84.17,No,0
84.33,No,0
84.33,No,0
84.33,No,0
84.33,No,0
84.5,No,0
84.5,No,0
84.5,No,0
84.67,Yes,1
84.67,No,0
84.67,No,0
84.67,No,0
84.67,No,0
84.67,No,0
84.8,Yes,1
84.83,No,0
84.83,No,0
84.83,No,0
85.0,No,0
85.17,No,0
85.2,No,0
85.33,No,0
85.33,No,0
85.33,Yes,1
85.5,No,0
85.5,No,0
85.67,Yes,1
85.83,No,0
85.83,No,0
85.83,No,0
85.83,No,0
85.83,No,0
85.83,No,0
86.0,No,0
86.0,No,0
86.0,No,0
86.33,No,0
86.33,No,0
86.5,No,0
86.67,No,0
86.67,No,0
86.67,No,0
86.83,No,0
86.83,No,0
86.83,No,0
86.83,No,0
86.83,No,0
86.83,No,0
87.0,No,0
87.17,No,0
87.17,No,0
87.17,Yes,1
87.33,No,0
87.33,No,0
87.5,No,0
87.67,No,0
87.67,No,0
87.67,No,0
87.67,No,0
87.67,No,0
87.83,No,0
87.83,No,0
87.83,No,0
87.83,No,0
88.0,No,0
88.0,Yes,1
88.0,Yes,1
88.0,No,0
88.0,No,0
88.0,No,0
88.0,No,0
88.17,No,0
88.17,No,0
88.33,No,0
88.33,No,0
88.33,No,0
88.5,No,0
88.5,No,0
88.5,No,0
88.67,Yes,1
88.67,No,0
88.67,No,0
88.67,No,0
88.67,No,0
88.67,No,0
88.83,Yes,1
88.83,No,0
88.83,Yes,1
88.83,No,0
89.0,No,0
89.17,No,0
89.17,No,0
89.17,No,0
89.17,No,0
89.17,No,0
89.33,No,0
89.33,No,0
89.33,No,0
89.33,No,0
89.5,No,0
89.5,No,0
89.5,No,0
89.5,No,0
89.67,No,0
89.67,No,0
89.83,No,0
89.83,No,0
90.0,No,0
90.0,No,0
90.0,No,0
90.0,No,0
90.0,No,0
90.0,No,0
90.17,No,0
90.33,No,0
90.33,No,0
90.33,No,0
90.5,No,0
90.5,No,0
90.67,No,0
90.67,No,0
90.83,No,0
90.83,No,0
91.0,No,0
91.0,No,0
91.17,No,0
91.17,No,0
91.33,No,0
91.33,No,0
91.33,No,0
91.5,No,0
91.5,No,0
91.67,No,0
91.67,No,0
91.67,No,0
91.67,No,0
91.83,No,0
91.83,Yes,1
91.83,No,0
92.0,No,0
92.0,No,0
92.0,No,0
92.0,No,0
92.17,No,0
92.17,No,0
92.17,No,0
92.33,No,0
92.5,No,0
92.5,No,0
92.5,No,0
92.5,No,0
92.67,No,0
92.67,No,0
92.67,No,0
92.83,No,0
93.0,No,0
93.0,No,0
93.17,No,0
93.17,No,0
93.17,No,0
93.17,No,0
93.33,No,0
93.33,No,0
93.33,Yes,1
93.33,No,0
93.33,No,0
93.5,No,0
93.5,No,0
93.5,No,0
93.5,No,0
93.83,No,0
94.17,No,0
94.33,No,0
94.33,No,0
94.33,No,0
94.5,No,0
94.5,No,0
94.67,No,0
94.67,No,0
94.67,No,0
94.67,No,0
94.67,No,0
94.67,No,0
94.67,No,0
94.67,No,0
94.67,No,0
94.83,No,0
94.83,No,0
94.83,No,0
94.83,No,0
94.83,No,0
95.0,No,0
95.17,No,0
95.17,No,0
95.17,No,0
95.17,No,0
95.17,No,0
95.17,Yes,1
95.17,No,0
95.17,No,0
95.33,No,0
95.33,No,0
95.5,No,0
95.5,No,0
95.5,Yes,1
95.5,No,0
95.67,No,0
95.67,No,0
95.67,No,0
95.83,No,0
95.83,No,0
95.83,No,0
96.0,No,0
96.0,No,0
96.17,No,0
96.17,No,0
96.17,No,0
96.33,No,0
96.33,No,0
96.33,No,0
96.33,No,0
96.33,No,0
96.33,No,0
96.5,No,0
96.67,No,0
96.67,No,0
96.67,No,0
96.67,No,0
96.83,No,0
96.83,No,0
97.0,No,0
97.0,No,0
97.0,No,0
97.0,Yes,1
97.17,No,0
97.17,No,0
97.17,No,0
97.33,No,0
97.33,No,0
97.5,No,0
97.5,No,0
97.5,No,0
97.5,No,0
97.67,No,0
97.67,No,0
97.67,No,0
97.67,No,0
97.67,No,0
97.83,No,0
97.83,No,0
97.83,No,0
98.0,No,0
98.0,Yes,1
98.0,No,0
98.0,No,0
98.33,Yes,1
98.33,No,0
98.33,No,0
98.33,No,0
98.5,No,0
98.5,No,0
98.67,No,0
98.67,No,0
98.67,No,0
98.67,No,0
98.67,No,0
98.83,No,0
99.0,No,0
99.0,No,0
99.0,No,0
99.0,No,0
99.0,No,0
99.17,No,0
99.17,No,0
99.17,No,0
99.17,No,0
99.5,No,0
99.67,No,0
99.67,No,0
99.83,No,0
99.83,No,0
100.0,Yes,1
100.17,No,0
100.17,No,0
100.17,No,0
100.5,No,0
100.5,No,0
100.5,No,0
100.67,No,0
100.67,No,0
100.67,Yes,1
100.67,No,0
100.83,No,0
101.0,No,0
101.0,No,0
101.0,No,0
101.0,No,0
101.0,No,0
101.17,Yes,1
101.17,No,0
101.33,Yes,1
101.33,No,0
101.33,No,0
101.5,No,0
101.5,No,0
101.67,No,0
101.67,No,0
101.67,No,0
101.83,No,0
101.83,No,0
102.0,No,0
102.0,Yes,1
102.0,No,0
102.17,No,0
102.17,No,0
102.17,No,0
102.33,No,0
102.33,Yes,1
102.5,No,0
102.5,No,0
102.67,No,0
102.67,No,0
102.83,No,0
102.83,Yes,1
102.83,No,0
102.83,No,0
103.17,No,0
103.17,No,0
103.17,No,0
103.17,No,0
103.33,No,0
103.33,Yes,1
103.33,No,0
103.5,No,0
103.67,No,0
103.67,No,0
103.67,No,0
103.67,No,0
104.0,No,0
104.0,No,0
104.17,No,0
104.17,No,0
104.17,No,0
104.17,No,0
104.33,No,0
104.67,No,0
104.67,No,0
104.83,Yes,1
105.0,No,0
105.0,No,0
105.17,No,0
105.17,No,0
105.17,Yes,1
105.33,No,0
105.33,No,0
105.33,No,0
105.5,No,0
105.5,No,0
105.5,No,0
105.67,No,0
105.67,No,0
105.67,No,0
105.83,No,0
105.83,No,0
106.0,No,0
106.0,Yes,1
106.0,No,0
106.17,No,0
106.17,No,0
106.17,No,0
106.33,No,0
106.33,No,0
106.33,No,0
106.33,No,0
106.5,No,0
106.5,No,0
106.67,No,0
106.67,Yes,1
106.67,No,0
106.83,No,0
106.83,No,0
106.83,No,0
106.83,No,0
106.83,No,0
107.0,No,0
107.0,No,0
107.17,No,0
107.17,No,0
107.33,No,0
107.5,No,0
107.5,No,0
107.67,No,0
107.67,No,0
107.83,No,0
108.0,No,0
108.0,No,0
108.0,No,0
108.17,No,0
108.33,No,0
108.33,No,0
108.33,No,0
108.5,No,0
108.67,No,0
108.83,No,0
108.83,No,0
108.83,No,0
108.83,No,0
109.0,No,0
109.33,No,0
109.33,No,0
109.33,No,0
109.33,No,0
109.33,No,0
109.33,No,0
109.83,No,0
109.83,No,0
110.0,No,0
110.0,No,0
110.0,No,0
110.17,No,0
110.17,No,0
110.5,No,0
110.5,No,0
110.67,No,0
110.83,No,0
110.83,No,0
111.0,No,0
111.0,No,0
111.0,No,0
111.17,No,0
111.17,No,0
111.17,No,0
111.33,No,0
111.33,No,0
111.5,No,0
111.5,No,0
111.67,No,0
111.67,No,0
111.67,No,0
111.83,Yes,1
112.0,No,0
112.17,No,0
112.17,No,0
112.17,No,0
112.17,No,0
112.17,No,0
112.33,No,0
112.33,No,0
112.67,No,0
112.67,No,0
112.67,No,0
113.0,No,0
113.0,No,0
113.17,No,0
113.17,No,0
113.17,No,0
113.17,No,0
113.17,No,0
113.33,No,0
113.33,Yes,1
113.5,No,0
113.67,No,0
113.67,No,0
113.83,No,0
114.0,No,0
114.0,No,0
114.17,No,0
114.33,No,0
114.5,No,0
114.5,No,0
114.5,No,0
114.5,No,0
114.67,No,0
114.67,No,0
114.67,No,0
114.83,No,0
115.0,No,0
115.0,No,0
115.0,Yes,1
115.17,No,0
115.17,No,0
115.33,No,0
115.67,No,0
115.83,No,0
116.0,Yes,1
116.0,No,0
116.0,No,0
116.17,No,0
116.17,No,0
116.17,Yes,1
116.33,No,0
116.33,No,0
116.33,No,0
116.5,No,0
116.83,No,0
116.83,No,0
116.83,No,0
116.83,Yes,1
116.83,No,0
117.0,No,0
117.17,No,0
117.17,No,0
117.33,No,0
117.33,No,0
117.33,No,0
117.5,No,0
117.67,No,0
117.67,No,0
117.67,No,0
117.83,No,0
117.83,No,0
117.83,No,0
118.0,No,0
118.16,No,0
118.17,No,0
118.17,No,0
118.33,No,0
118.5,No,0
118.5,No,0
118.67,No,0
118.83,Yes,1
119.0,No,0
119.33,No,0
119.33,No,0
119.33,No,0
119.33,No,0
119.5,No,0
119.67,No,0
119.83,No,0
120.0,No,0
120.0,No,0
120.17,No,0
120.17,No,0
120.17,No,0
120.33,No,0
120.33,No,0
120.33,No,0
120.83,No,0
121.0,No,0
121.0,No,0
121.0,Yes,1
121.0,No,0
121.33,No,0
121.33,No,0
121.5,No,0
121.5,No,0
121.67,No,0
121.67,No,0
121.67,No,0
121.83,No,0
122.0,No,0
122.33,No,0
122.33,No,0
122.33,Yes,1
122.5,No,0
122.5,No,0
122.67,No,0
122.67,No,0
122.67,Yes,1
122.83,No,0
123.0,No,0
123.0,No,0
123.0,No,0
123.0,No,0
123.33,No,0
123.5,No,0
123.67,No,0
123.67,No,0
123.67,No,0
123.83,Yes,1
124.0,No,0
124.0,No,0
124.0,No,0
124.17,No,0
124.17,Yes,1
124.5,No,0
124.5,No,0
124.67,No,0
124.83,Yes,1
124.83,No,0
125.0,No,0
125.0,No,0
125.17,No,0
125.17,No,0
125.17,No,0
125.17,No,0
125.33,Yes,1
125.5,No,0
125.83,No,0
125.83,Yes,1
126.0,No,0
126.17,No,0
126.17,No,0
126.17,No,0
126.33,No,0
126.5,Yes,1
126.5,No,0
126.83,No,0
126.83,No,0
126.83,No,0
127.33,No,0
127.33,No,0
127.5,No,0
127.67,No,0
127.67,No,0
128.0,No,0
128.0,No,0
128.0,No,0
128.17,No,0
128.17,No,0
128.17,No,0
128.17,No,0
128.5,Yes,1
128.5,No,0
128.5,No,0
128.67,No,0
129.0,No,0
129.0,No,0
129.5,No,0
129.83,No,0
129.83,No,0
129.83,No,0
130.0,No,0
130.0,No,0
130.0,No,0
130.17,No,0
130.33,No,0
130.33,No,0
130.5,No,0
130.67,No,0
130.67,No,0
130.67,No,0
130.83,No,0
130.83,No,0
131.0,No,0
131.0,No,0
131.0,No,0
131.17,No,0
131.17,No,0
131.33,No,0
131.33,No,0
131.67,No,0
131.67,No,0
131.83,No,0
132.17,No,0
132.33,No,0
132.5,No,0
132.5,No,0
132.5,No,0
132.5,No,0
132.67,No,0
132.67,No,0
132.83,No,0
133.17,No,0
133.33,Yes,1
133.5,No,0
133.5,No,0
133.67,No,0
133.83,No,0
134.0,No,0
134.0,No,0
134.0,No,0
134.0,No,0
134.5,No,0
134.5,No,0
134.83,No,0
134.83,No,0
134.83,No,0
135.0,No,0
135.17,No,0
135.17,No,0
135.33,No,0
135.67,No,0
135.67,No,0
135.83,No,0
135.83,Yes,1
135.83,No,0
135.83,No,0
136.0,No,0
136.0,No,0
136.0,No,0
136.17,Yes,1
136.33,No,0
136.33,No,0
136.5,No,0
136.5,No,0
136.67,No,0
136.67,No,0
137.0,No,0
137.17,No,0
137.17,Yes,1
137.17,No,0
137.33,No,0
137.33,No,0
137.33,No,0
137.5,No,0
137.5,No,0
137.5,No,0
137.67,No,0
137.83,No,0
137.83,No,0
137.83,No,0
138.0,No,0
138.0,No,0
138.0,No,0
138.17,No,0
138.17,No,0
138.33,No,0
138.5,No,0
138.67,No,0
138.67,No,0
139.17,No,0
139.17,No,0
139.17,No,0
139.33,No,0
139.33,No,0
139.5,No,0
139.67,Yes,1
139.67,No,0
139.83,No,0
140.5,No,0
140.83,No,0
140.83,No,0
140.83,No,0
141.0,No,0
141.0,No,0
141.0,No,0
141.17,No,0
141.17,No,0
141.33,Yes,1
141.33,No,0
141.5,No,0
141.5,Yes,1
141.5,No,0
141.5,No,0
141.67,No,0
141.67,No,0
141.67,No,0
141.83,No,0
141.83,No,0
142.17,No,0
142.17,No,0
142.33,No,0
142.5,No,0
142.67,No,0
143.17,No,0
143.17,No,0
143.33,No,0
143.33,No,0
143.5,No,0
143.67,Yes,1
143.83,No,0
143.83,No,0
144.0,No,0
144.0,No,0
144.17,No,0
144.5,No,0
144.67,No,0
144.83,No,0
144.83,No,0
145.0,No,0
145.33,No,0
146.17,No,0
146.17,No,0
146.33,No,0
146.5,No,0
146.5,No,0
146.5,No,0
146.83,No,0
146.83,No,0
147.17,Yes,1
147.33,No,0
147.67,No,0
147.83,No,0
148.0,No,0
148.0,No,0
148.0,No,0
148.17,No,0
148.33,No,0
148.33,No,0
148.33,No,0
148.83,No,0
149.5,No,0
149.67,No,0
149.67,No,0
149.67,No,0
149.67,No,0
149.83,No,0
150.0,No,0
150.17,No,0
150.5,No,0
150.83,No,0
150.83,No,0
151.0,No,0
151.17,No,0
151.17,No,0
151.67,No,0
151.67,No,0
151.67,No,0
152.0,No,0
152.0,No,0
152.33,Yes,1
152.5,No,0
152.5,No,0
152.5,No,0
152.67,Yes,1
153.17,No,0
153.33,No,0
153.5,No,0
153.5,No,0
153.5,Yes,1
153.67,No,0
153.67,No,0
154.0,No,0
154.17,No,0
154.33,No,0
154.33,No,0
154.5,No,0
154.5,No,0
154.5,No,0
154.67,No,0
154.83,No,0
154.83,No,0
154.83,No,0
154.83,No,0
154.83,No,0
155.0,No,0
155.67,No,0
156.0,No,0
156.5,No,0
156.83,No,0
156.83,No,0
157.0,No,0
157.17,No,0
157.33,No,0
157.5,No,0
157.5,No,0
157.5,No,0
157.67,No,0
158.33,No,0
158.33,No,0
158.5,No,0
158.67,Yes,1
158.67,No,0
159.0,No,0
159.17,No,0
159.17,No,0
159.5,No,0
159.83,No,0
159.83,No,0
159.83,No,0
160.17,No,0
160.17,No,0
160.33,Yes,1
160.5,No,0
160.67,No,0
160.83,No,0
161.0,No,0
161.17,No,0
161.33,No,0
161.33,No,0
161.67,No,0
161.83,No,0
162.17,No,0
162.33,No,0
162.5,No,0
162.5,No,0
162.67,No,0
162.83,No,0
163.33,No,0
163.33,No,0
164.0,No,0
164.17,No,0
164.17,No,0
164.33,No,0
164.5,No,0
164.5,No,0
164.5,No,0
164.5,No,0
164.5,No,0
164.67,No,0
164.67,No,0
164.83,No,0
164.83,No,0
165.17,No,0
165.17,No,0
165.17,No,0
165.17,No,0
165.17,No,0
165.67,No,0
165.83,No,0
166.0,No,0
166.33,No,0
166.5,No,0
167.0,No,0
167.33,No,0
167.67,No,0
167.83,No,0
168.17,No,0
168.5,No,0
168.67,No,0
168.67,No,0
168.67,No,0
169.0,No,0
169.33,No,0
170.17,No,0
170.33,No,0
171.0,No,0
171.0,No,0
171.0,No,0
171.17,Yes,1
171.67,No,0
171.67,No,0
172.0,No,0
172.0,No,0
172.33,No,0
172.5,No,0
172.83,No,0
173.0,No,0
173.17,No,0
173.33,No,0
173.67,No,0
174.33,No,0
174.5,No,0
174.5,No,0
175.0,Yes,1
176.33,No,0
176.33,No,0
176.5,No,0
176.67,No,0
176.83,No,0
177.5,Yes,1
177.83,No,0
178.0,No,0
178.0,No,0
178.17,No,0
178.33,Yes,1
178.5,No,0
178.5,Yes,1
178.5,No,0
178.67,No,0
178.83,No,0
178.83,No,0
179.0,No,0
179.0,No,0
179.17,No,0
179.17,No,0
180.17,No,0
180.33,No,0
180.33,No,0
180.67,No,0
181.17,No,0
181.33,No,0
181.33,No,0
181.33,No,0
181.5,No,0
181.83,Yes,1
182.33,No,0
182.5,No,0
182.83,No,0
183.33,No,0
183.83,No,0
183.83,No,0
184.0,No,0
184.17,No,0
184.17,No,0
184.33,No,0
184.67,No,0
184.83,No,0
185.0,No,0
185.5,No,0
185.5,No,0
185.67,No,0
186.0,No,0
186.83,No,0
187.17,Yes,1
187.17,No,0
188.17,No,0
188.83,No,0
188.83,No,0
189.0,No,0
189.0,No,0
189.17,Yes,1
189.33,No,0
190.17,No,0
190.17,No,0
190.67,No,0
190.83,No,0
191.0,No,0
191.17,No,0
191.5,No,0
191.5,No,0
192.67,No,0
193.5,No,0
194.0,No,0
194.33,No,0
194.67,No,0
195.0,No,0
195.17,No,0
195.17,No,0
195.83,No,0
195.83,No,0
196.17,No,0
197.0,No,0
197.67,No,0
198.0,No,0
198.5,No,0
